20000						
100						
1.0 						
6.0 	9.0 	0.0 	0			
1.0 						
12.0 	10.0 	0.0 	0			
1.0 						
12.0 	11.0 	0.0 	0			
1.0 						
12.0 	12.0 	0.0 	2	319	359	
1.0 						
12.0 	13.0 	0.0 	0			
1.0 						
12.0 	14.0 	0.0 	0			
1.0 						
12.0 	15.0 	0.0 	0			
1.0 						
12.0 	16.0 	0.0 	0			
1.0 						
12.0 	17.0 	0.0 	2	289	329	
1.0 						
12.0 	18.0 	0.0 	0			
1.0 						
12.0 	19.0 	0.0 	0			
1.0 						
12.0 	-10.0 	0.0 	0			
1.0 						
12.0 	-9.0 	0.0 	0			
1.0 						
12.0 	-8.0 	0.0 	2	299	339	
1.0 						
12.0 	-7.0 	0.0 	0			
1.0 						
12.0 	-6.0 	0.0 	0			
1.0 						
12.0 	-5.0 	0.0 	0			
1.0 						
12.0 	-4.0 	0.0 	0			
1.0 						
12.0 	-3.0 	0.0 	2	309	349	
1.0 						
12.0 	-2.0 	0.0 	0			
1.0 						
12.0 	-1.0 	0.0 	0			
1.0 						
-17.0 	-18.0 	0.0 	1	2		
1.0 						
-16.0 	-18.0 	0.0 	0			
1.0 						
-15.0 	-18.0 	0.0 	0			
1.0 						
-15.0 	-19.0 	0.0 	0			
1.0 						
-15.0 	-20.0 	0.0 	0			
1.0 						
-15.0 	19.0 	0.0 	0			
1.0 						
-15.0 	18.0 	0.0 	0			
1.0 						
-15.0 	17.0 	0.0 	0			
1.0 						
-14.0 	17.0 	0.0 	0			
1.0 						
-13.0 	17.0 	0.0 	1	27		
1.0 						
-17.0 	-13.0 	0.0 	1	7		
1.0 						
-16.0 	-13.0 	0.0 	0			
1.0 						
-15.0 	-13.0 	0.0 	0			
1.0 						
-15.0 	-12.0 	0.0 	0			
1.0 						
-15.0 	-11.0 	0.0 	0			
1.0 						
-15.0 	-10.0 	0.0 	0			
1.0 						
-15.0 	-9.0 	0.0 	0			
1.0 						
-15.0 	-8.0 	0.0 	0			
1.0 						
-14.0 	-8.0 	0.0 	0			
1.0 						
-13.0 	-8.0 	0.0 	1	32		
1.0 						
-17.0 	2.0 	0.0 	1	12		
1.0 						
-16.0 	2.0 	0.0 	0			
1.0 						
-15.0 	2.0 	0.0 	0			
1.0 						
-15.0 	1.0 	0.0 	0			
1.0 						
-15.0 	0.0 	0.0 	0			
1.0 						
-15.0 	-1.0 	0.0 	0			
1.0 						
-15.0 	-2.0 	0.0 	0			
1.0 						
-15.0 	-3.0 	0.0 	0			
1.0 						
-14.0 	-3.0 	0.0 	0			
1.0 						
-13.0 	-3.0 	0.0 	1	37		
1.0 						
-17.0 	7.0 	0.0 	1	17		
1.0 						
-16.0 	7.0 	0.0 	0			
1.0 						
-15.0 	7.0 	0.0 	0			
1.0 						
-15.0 	8.0 	0.0 	0			
1.0 						
-15.0 	9.0 	0.0 	0			
1.0 						
-15.0 	10.0 	0.0 	0			
1.0 						
-15.0 	11.0 	0.0 	0			
1.0 						
-15.0 	12.0 	0.0 	0			
1.0 						
-14.0 	12.0 	0.0 	0			
1.0 						
-13.0 	12.0 	0.0 	1	22		
1.0 						
-7.0 	-18.0 	0.0 	1	42		
1.0 						
-8.0 	-18.0 	0.0 	0			
1.0 						
-9.0 	-18.0 	0.0 	0			
1.0 						
-9.0 	-19.0 	0.0 	0			
1.0 						
-9.0 	-20.0 	0.0 	0			
1.0 						
-9.0 	19.0 	0.0 	0			
1.0 						
-9.0 	18.0 	0.0 	0			
1.0 						
-9.0 	17.0 	0.0 	0			
1.0 						
-10.0 	17.0 	0.0 	0			
1.0 						
-11.0 	17.0 	0.0 	1	27		
1.0 						
-7.0 	-13.0 	0.0 	1	47		
1.0 						
-8.0 	-13.0 	0.0 	0			
1.0 						
-9.0 	-13.0 	0.0 	0			
1.0 						
-9.0 	-12.0 	0.0 	0			
1.0 						
-9.0 	-11.0 	0.0 	0			
1.0 						
-9.0 	-10.0 	0.0 	0			
1.0 						
-9.0 	-9.0 	0.0 	0			
1.0 						
-9.0 	-8.0 	0.0 	0			
1.0 						
-10.0 	-8.0 	0.0 	0			
1.0 						
-11.0 	-8.0 	0.0 	1	32		
1.0 						
-7.0 	2.0 	0.0 	1	52		
1.0 						
-8.0 	2.0 	0.0 	0			
1.0 						
-9.0 	2.0 	0.0 	0			
1.0 						
-9.0 	1.0 	0.0 	0			
1.0 						
-9.0 	0.0 	0.0 	0			
1.0 						
-9.0 	-1.0 	0.0 	0			
1.0 						
-9.0 	-2.0 	0.0 	0			
1.0 						
-9.0 	-3.0 	0.0 	0			
1.0 						
-10.0 	-3.0 	0.0 	0			
1.0 						
-11.0 	-3.0 	0.0 	1	37		
1.0 						
-7.0 	7.0 	0.0 	1	57		
1.0 						
-8.0 	7.0 	0.0 	0			
1.0 						
-9.0 	7.0 	0.0 	0			
1.0 						
-9.0 	8.0 	0.0 	0			
1.0 						
-9.0 	9.0 	0.0 	0			
1.0 						
-9.0 	10.0 	0.0 	0			
1.0 						
-9.0 	11.0 	0.0 	0			
1.0 						
-9.0 	12.0 	0.0 	0			
1.0 						
-10.0 	12.0 	0.0 	0			
1.0 						
-11.0 	12.0 	0.0 	1	22		
1.0 						
-5.0 	-18.0 	0.0 	1	42		
1.0 						
-4.0 	-18.0 	0.0 	0			
1.0 						
-3.0 	-18.0 	0.0 	0			
1.0 						
-3.0 	-19.0 	0.0 	0			
1.0 						
-3.0 	-20.0 	0.0 	0			
1.0 						
-3.0 	19.0 	0.0 	0			
1.0 						
-3.0 	18.0 	0.0 	0			
1.0 						
-3.0 	17.0 	0.0 	0			
1.0 						
-2.0 	17.0 	0.0 	0			
1.0 						
-1.0 	17.0 	0.0 	1	67		
1.0 						
-5.0 	-13.0 	0.0 	1	47		
1.0 						
-4.0 	-13.0 	0.0 	0			
1.0 						
-3.0 	-13.0 	0.0 	0			
1.0 						
-3.0 	-12.0 	0.0 	0			
1.0 						
-3.0 	-11.0 	0.0 	0			
1.0 						
-3.0 	-10.0 	0.0 	0			
1.0 						
-3.0 	-9.0 	0.0 	0			
1.0 						
-3.0 	-8.0 	0.0 	0			
1.0 						
-2.0 	-8.0 	0.0 	0			
1.0 						
-1.0 	-8.0 	0.0 	1	72		
1.0 						
-5.0 	2.0 	0.0 	1	52		
1.0 						
-4.0 	2.0 	0.0 	0			
1.0 						
-3.0 	2.0 	0.0 	0			
1.0 						
-3.0 	1.0 	0.0 	0			
1.0 						
-3.0 	0.0 	0.0 	0			
1.0 						
-3.0 	-1.0 	0.0 	0			
1.0 						
-3.0 	-2.0 	0.0 	0			
1.0 						
-3.0 	-3.0 	0.0 	0			
1.0 						
-2.0 	-3.0 	0.0 	0			
1.0 						
-1.0 	-3.0 	0.0 	1	77		
1.0 						
-5.0 	7.0 	0.0 	1	57		
1.0 						
-4.0 	7.0 	0.0 	0			
1.0 						
-3.0 	7.0 	0.0 	0			
1.0 						
-3.0 	8.0 	0.0 	0			
1.0 						
-3.0 	9.0 	0.0 	0			
1.0 						
-3.0 	10.0 	0.0 	0			
1.0 						
-3.0 	11.0 	0.0 	0			
1.0 						
-3.0 	12.0 	0.0 	0			
1.0 						
-2.0 	12.0 	0.0 	0			
1.0 						
-1.0 	12.0 	0.0 	1	62		
1.0 						
5.0 	-18.0 	0.0 	1	82		
1.0 						
4.0 	-18.0 	0.0 	0			
1.0 						
3.0 	-18.0 	0.0 	0			
1.0 						
3.0 	-19.0 	0.0 	0			
1.0 						
3.0 	-20.0 	0.0 	0			
1.0 						
3.0 	19.0 	0.0 	0			
1.0 						
3.0 	18.0 	0.0 	0			
1.0 						
3.0 	17.0 	0.0 	0			
1.0 						
2.0 	17.0 	0.0 	0			
1.0 						
1.0 	17.0 	0.0 	1	67		
1.0 						
5.0 	-13.0 	0.0 	1	87		
1.0 						
4.0 	-13.0 	0.0 	0			
1.0 						
3.0 	-13.0 	0.0 	0			
1.0 						
3.0 	-12.0 	0.0 	0			
1.0 						
3.0 	-11.0 	0.0 	0			
1.0 						
3.0 	-10.0 	0.0 	0			
1.0 						
3.0 	-9.0 	0.0 	0			
1.0 						
3.0 	-8.0 	0.0 	0			
1.0 						
2.0 	-8.0 	0.0 	0			
1.0 						
1.0 	-8.0 	0.0 	1	72		
1.0 						
5.0 	2.0 	0.0 	1	92		
1.0 						
4.0 	2.0 	0.0 	0			
1.0 						
3.0 	2.0 	0.0 	0			
1.0 						
3.0 	1.0 	0.0 	0			
1.0 						
3.0 	0.0 	0.0 	0			
1.0 						
3.0 	-1.0 	0.0 	0			
1.0 						
3.0 	-2.0 	0.0 	0			
1.0 						
3.0 	-3.0 	0.0 	0			
1.0 						
2.0 	-3.0 	0.0 	0			
1.0 						
1.0 	-3.0 	0.0 	1	77		
1.0 						
5.0 	7.0 	0.0 	1	97		
1.0 						
4.0 	7.0 	0.0 	0			
1.0 						
3.0 	7.0 	0.0 	0			
1.0 						
3.0 	8.0 	0.0 	0			
1.0 						
3.0 	9.0 	0.0 	0			
1.0 						
3.0 	10.0 	0.0 	0			
1.0 						
3.0 	11.0 	0.0 	0			
1.0 						
3.0 	12.0 	0.0 	0			
1.0 						
2.0 	12.0 	0.0 	0			
1.0 						
1.0 	12.0 	0.0 	1	62		
1.0 						
7.0 	-18.0 	0.0 	1	82		
1.0 						
8.0 	-18.0 	0.0 	0			
1.0 						
9.0 	-18.0 	0.0 	0			
1.0 						
9.0 	-19.0 	0.0 	0			
1.0 						
9.0 	-20.0 	0.0 	0			
1.0 						
9.0 	19.0 	0.0 	0			
1.0 						
9.0 	18.0 	0.0 	0			
1.0 						
9.0 	17.0 	0.0 	0			
1.0 						
10.0 	17.0 	0.0 	0			
1.0 						
11.0 	17.0 	0.0 	1	107		
1.0 						
7.0 	-13.0 	0.0 	1	87		
1.0 						
8.0 	-13.0 	0.0 	0			
1.0 						
9.0 	-13.0 	0.0 	0			
1.0 						
9.0 	-12.0 	0.0 	0			
1.0 						
9.0 	-11.0 	0.0 	0			
1.0 						
9.0 	-10.0 	0.0 	0			
1.0 						
9.0 	-9.0 	0.0 	0			
1.0 						
9.0 	-8.0 	0.0 	0			
1.0 						
10.0 	-8.0 	0.0 	0			
1.0 						
11.0 	-8.0 	0.0 	1	112		
1.0 						
7.0 	2.0 	0.0 	1	92		
1.0 						
8.0 	2.0 	0.0 	0			
1.0 						
9.0 	2.0 	0.0 	0			
1.0 						
9.0 	1.0 	0.0 	0			
1.0 						
9.0 	0.0 	0.0 	0			
1.0 						
9.0 	-1.0 	0.0 	0			
1.0 						
9.0 	-2.0 	0.0 	0			
1.0 						
9.0 	-3.0 	0.0 	0			
1.0 						
10.0 	-3.0 	0.0 	0			
1.0 						
11.0 	-3.0 	0.0 	1	117		
1.0 						
7.0 	7.0 	0.0 	1	97		
1.0 						
8.0 	7.0 	0.0 	0			
1.0 						
9.0 	7.0 	0.0 	0			
1.0 						
9.0 	8.0 	0.0 	0			
1.0 						
9.0 	9.0 	0.0 	0			
1.0 						
9.0 	10.0 	0.0 	0			
1.0 						
9.0 	11.0 	0.0 	0			
1.0 						
9.0 	12.0 	0.0 	0			
1.0 						
10.0 	12.0 	0.0 	0			
1.0 						
11.0 	12.0 	0.0 	1	102		
1.0 						
17.0 	-18.0 	0.0 	1	2		
1.0 						
16.0 	-18.0 	0.0 	0			
1.0 						
15.0 	-18.0 	0.0 	0			
1.0 						
15.0 	-19.0 	0.0 	0			
1.0 						
15.0 	-20.0 	0.0 	0			
1.0 						
15.0 	19.0 	0.0 	0			
1.0 						
15.0 	18.0 	0.0 	0			
1.0 						
15.0 	17.0 	0.0 	0			
1.0 						
14.0 	17.0 	0.0 	0			
1.0 						
13.0 	17.0 	0.0 	1	107		
1.0 						
17.0 	-13.0 	0.0 	1	7		
1.0 						
16.0 	-13.0 	0.0 	0			
1.0 						
15.0 	-13.0 	0.0 	0			
1.0 						
15.0 	-12.0 	0.0 	0			
1.0 						
15.0 	-11.0 	0.0 	0			
1.0 						
15.0 	-10.0 	0.0 	0			
1.0 						
15.0 	-9.0 	0.0 	0			
1.0 						
15.0 	-8.0 	0.0 	0			
1.0 						
14.0 	-8.0 	0.0 	0			
1.0 						
13.0 	-8.0 	0.0 	1	112		
1.0 						
17.0 	2.0 	0.0 	1	12		
1.0 						
16.0 	2.0 	0.0 	0			
1.0 						
15.0 	2.0 	0.0 	0			
1.0 						
15.0 	1.0 	0.0 	0			
1.0 						
15.0 	0.0 	0.0 	0			
1.0 						
15.0 	-1.0 	0.0 	0			
1.0 						
15.0 	-2.0 	0.0 	0			
1.0 						
15.0 	-3.0 	0.0 	0			
1.0 						
14.0 	-3.0 	0.0 	0			
1.0 						
13.0 	-3.0 	0.0 	1	117		
1.0 						
17.0 	7.0 	0.0 	1	17		
1.0 						
16.0 	7.0 	0.0 	0			
1.0 						
15.0 	7.0 	0.0 	0			
1.0 						
15.0 	8.0 	0.0 	0			
1.0 						
15.0 	9.0 	0.0 	0			
1.0 						
15.0 	10.0 	0.0 	0			
1.0 						
15.0 	11.0 	0.0 	0			
1.0 						
15.0 	12.0 	0.0 	0			
1.0 						
14.0 	12.0 	0.0 	0			
1.0 						
13.0 	12.0 	0.0 	1	102		
